date,gal_hour_model20T-1,gal_hour_model20T-2,gal_hour_model30T-1,gal_hour_model30T-2,gal_hour_model30T-3,gal_hour_model36T-1,gal_hour_model36T-2,gal_hour_model39T-1,gal_hour_model39T-2,gal_hour_model49T-1,hours_machine_model20T-1,hours_machine_model20T-2,hours_machine_model30T-1,hours_machine_model30T-2,hours_machine_model30T-3,hours_machine_model36T-1,hours_machine_model36T-2,hours_machine_model39T-1,hours_machine_model39T-2,hours_machine_model49T-1,idle_percentage_model20T-1,idle_percentage_model20T-2,idle_percentage_model30T-1,idle_percentage_model30T-2,idle_percentage_model30T-3,idle_percentage_model36T-1,idle_percentage_model36T-2,idle_percentage_model39T-1,idle_percentage_model39T-2,idle_percentage_model49T-1,operating_percentage_model20T-1,operating_percentage_model20T-2,operating_percentage_model30T-1,operating_percentage_model30T-2,operating_percentage_model30T-3,operating_percentage_model36T-1,operating_percentage_model36T-2,operating_percentage_model39T-1,operating_percentage_model39T-2,operating_percentage_model49T-1,total_fuel_model20T-1,total_fuel_model20T-2,total_fuel_model30T-1,total_fuel_model30T-2,total_fuel_model30T-3,total_fuel_model36T-1,total_fuel_model36T-2,total_fuel_model39T-1,total_fuel_model39T-2,total_fuel_model49T-1,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2024-02-22,3.6671,0.0,0.0,0.0,0.0,8.6079,0.0,9.4,9.0,0.0,14.078,0.0,0.0,0.0,0.0,7.101,0.0,14.9,15.4,0.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,9.1,0.0,86.0,0.0,0.0,0.0,0.0,92.0,0.0,94.0,90.9,0.0,51.625,0.0,0.0,0.0,0.0,61.1249,0.0,140.8,139.6,0.0,212.925,8804.0,9.0,1.0,1.0,6.0,182.0,35.0,29.0,167.0,2.0
2024-02-23,4.2984,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.7,0.0,19.106,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,6.8,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,93.2,0.0,82.125,0.0,0.0,0.0,0.0,0.0,0.0,175.7,186.2,0.0,285.6,15173.0,10.0,1.0,1.0,6.0,379.0,22.0,29.0,305.0,0.0
2024-02-24,4.2516,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.5,0.0,18.581,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,7.3,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,92.7,0.0,78.9998,0.0,0.0,0.0,0.0,0.0,0.0,181.0,182.4,0.0,350.625,13500.0,10.0,1.0,1.0,6.0,354.0,34.0,39.0,237.0,0.0
2024-02-25,4.4075,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,11.713,0.0,0.0,0.0,0.0,0.0,0.0,12.3,14.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,14.1,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,85.9,0.0,51.625,0.0,0.0,0.0,0.0,0.0,0.0,107.4,124.3,0.0,230.775,7161.0,9.0,1.0,1.0,6.0,196.0,19.0,21.0,120.0,7.6
2024-02-26,4.2013,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,0.0,14.073,0.0,0.0,0.0,0.0,0.0,0.0,14.3,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.4,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,90.6,0.0,59.1249,0.0,0.0,0.0,0.0,0.0,0.0,130.6,155.5,0.0,167.025,10956.0,10.0,1.0,1.0,6.0,302.0,37.0,39.0,169.0,0.0
2024-02-27,4.3146,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.5,0.0,14.196,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.1,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.9,0.0,61.2499,0.0,0.0,0.0,0.0,0.0,0.0,132.4,142.7,0.0,414.375,12544.0,11.0,1.0,1.0,6.0,335.0,41.0,40.0,205.0,41.1
2024-02-28,4.2986,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.0,0.0,18.698,0.0,0.0,0.0,0.0,0.0,0.0,18.9,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6,89.0,0.0,80.3749,0.0,0.0,0.0,0.0,0.0,0.0,175.1,191.0,0.0,251.175,13027.0,9.0,1.0,1.0,6.0,325.0,44.0,43.0,223.0,0.0
2024-02-29,4.2439,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.5,0.0,19.145,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,8.2,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,91.8,0.0,81.2501,0.0,0.0,0.0,0.0,0.0,0.0,178.7,185.6,0.0,314.925,14098.0,9.0,2.0,1.0,6.0,312.0,54.0,43.0,261.0,0.0
2024-03-01,4.2557,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.0,0.0,14.598,0.0,0.0,0.0,0.0,0.0,0.0,19.3,19.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.4,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,90.6,0.0,62.1251,0.0,0.0,0.0,0.0,0.0,0.0,176.6,173.9,0.0,414.375,15436.0,8.0,1.0,1.0,6.0,415.0,60.0,43.0,248.0,0.0
2024-03-02,4.1706,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,20.081,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,89.3,0.0,83.7499,0.0,0.0,0.0,0.0,0.0,0.0,176.9,177.9,0.0,459.0,14919.0,9.0,1.0,1.0,6.0,346.0,56.0,33.0,280.0,0.0
2024-03-03,4.3632,0.0,0.0,0.0,0.0,0.0,0.0,8.7,9.1,0.0,19.252,0.0,0.0,0.0,0.0,0.0,0.0,13.9,14.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.9,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,90.1,0.0,83.9998,0.0,0.0,0.0,0.0,0.0,0.0,122.7,129.8,0.0,255.0,6973.0,8.0,1.0,1.0,6.0,169.0,28.0,7.0,133.0,0.0
2024-03-04,4.1682,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.3,0.0,5.188,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,7.4,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,92.6,0.0,21.6249,0.0,0.0,0.0,0.0,0.0,0.0,124.7,127.3,0.0,267.75,12244.0,9.0,1.0,1.0,6.0,251.0,47.0,37.0,238.0,0.0
2024-03-05,3.7135,3.1807,0.0,0.0,0.0,0.0,0.0,9.2,8.9,0.0,16.393,14.698,0.0,0.0,0.0,0.0,0.0,19.2,19.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,8.9,9.5,0.0,87.0,77.0,0.0,0.0,0.0,0.0,0.0,91.1,90.5,0.0,60.875,46.75,0.0,0.0,0.0,0.0,0.0,176.7,171.3,0.0,339.15,12386.0,8.0,1.0,1.0,6.0,152.0,45.0,50.0,288.0,0.0
2024-03-06,4.1198,2.6028,0.0,0.0,0.0,0.0,0.0,9.1,8.3,0.0,18.751,9.557,0.0,0.0,0.0,0.0,0.0,19.1,18.8,0.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,8.4,10.6,0.0,93.0,70.0,0.0,0.0,0.0,0.0,0.0,91.6,89.4,0.0,77.25,24.875,0.0,0.0,0.0,0.0,0.0,175.1,158.1,0.0,522.75,11913.0,7.0,1.0,1.0,6.0,177.0,45.0,42.0,264.0,0.0
2024-03-07,4.0445,3.1237,0.0,0.0,0.0,0.0,0.0,8.8,9.3,0.0,19.1,16.887,0.0,0.0,0.0,0.0,0.0,19.4,19.1,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,10.3,9.9,0.0,92.0,80.0,0.0,0.0,0.0,0.0,0.0,89.7,90.1,0.0,77.25,52.7499,0.0,0.0,0.0,0.0,0.0,171.7,178.8,0.0,293.25,12092.0,7.0,1.0,1.0,7.0,219.0,59.0,44.0,233.0,0.0
2024-03-08,3.9369,3.3865,0.0,0.0,0.0,0.0,0.0,8.9,9.1,0.0,10.954,11.59,0.0,0.0,0.0,0.0,0.0,17.9,17.4,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,8.9,12.6,0.0,90.0,82.0,0.0,0.0,0.0,0.0,0.0,91.1,87.4,0.0,43.125,39.2499,0.0,0.0,0.0,0.0,0.0,160.5,159.5,0.0,424.575,11214.0,8.0,1.0,1.0,5.0,236.0,51.0,42.0,200.0,13.9
2024-03-09,2.936,3.2015,0.0,0.0,0.0,0.0,0.0,8.8,9.4,0.0,0.596,20.967,0.0,0.0,0.0,0.0,0.0,19.9,19.0,0.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,7.4,0.0,66.0,80.0,0.0,0.0,0.0,0.0,0.0,91.0,92.6,0.0,1.7499,67.125,0.0,0.0,0.0,0.0,0.0,176.8,179.7,0.0,225.675,12805.0,8.0,1.0,1.0,5.0,253.0,62.0,46.0,236.0,0.0
2024-03-10,3.5167,3.6904,0.0,0.0,0.0,0.0,0.0,9.3,8.6,0.0,17.737,7.418,0.0,0.0,0.0,0.0,0.0,14.1,14.3,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,5.7,13.3,0.0,84.0,80.0,0.0,0.0,0.0,0.0,0.0,94.3,86.7,0.0,62.375,27.3751,0.0,0.0,0.0,0.0,0.0,133.0,123.9,0.0,289.425,4954.0,7.0,1.0,1.0,4.0,97.0,30.0,1.0,102.0,0.0
2024-03-11,3.2866,3.8235,0.0,0.0,0.0,0.0,0.0,9.2,9.2,0.0,9.014,5.002,0.0,0.0,0.0,0.0,0.0,14.4,14.3,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,6.9,9.1,0.0,91.0,85.0,0.0,0.0,0.0,0.0,0.0,93.1,90.9,0.0,29.625,19.125,0.0,0.0,0.0,0.0,0.0,133.4,132.1,0.0,357.0,11226.0,6.0,1.0,1.0,4.0,288.0,65.0,27.0,173.0,6.8
2024-03-12,3.0145,3.2161,0.0,0.0,0.0,0.0,0.0,8.1,8.1,0.0,18.079,17.49,0.0,0.0,0.0,0.0,0.0,19.2,19.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,16.7,17.9,0.0,82.0,81.0,0.0,0.0,0.0,0.0,0.0,83.3,82.1,0.0,54.5,56.2499,0.0,0.0,0.0,0.0,0.0,155.2,154.0,0.0,427.125,12281.0,7.0,1.0,1.0,4.0,336.0,19.0,23.0,230.0,0.0
2024-03-13,3.618,3.0741,0.0,0.0,0.0,0.0,0.0,8.8,8.0,0.0,19.728,10.816,0.0,0.0,0.0,0.0,0.0,16.7,16.9,0.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,10.8,16.6,0.0,84.0,83.0,0.0,0.0,0.0,0.0,0.0,89.2,83.4,0.0,71.375,33.25,0.0,0.0,0.0,0.0,0.0,148.4,136.1,0.0,363.375,8005.0,7.0,0.0,1.0,4.0,216.0,0.0,34.0,145.0,1.3
2024-03-14,3.5303,3.5289,0.0,0.0,0.0,0.0,0.0,9.1,8.6,0.0,14.659,16.613,0.0,0.0,0.0,0.0,0.0,17.8,17.6,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,7.9,11.9,0.0,88.0,86.0,0.0,0.0,0.0,0.0,0.0,92.1,88.1,0.0,51.75,58.6251,0.0,0.0,0.0,0.0,0.0,162.4,152.6,0.0,181.05,9164.0,6.0,0.0,1.0,6.0,189.0,0.0,35.0,202.0,1.0
2024-03-15,3.7377,3.5167,0.0,0.0,0.0,0.0,0.0,9.2,8.7,0.0,16.454,15.071,0.0,0.0,0.0,0.0,0.0,19.5,19.3,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,7.7,10.9,0.0,91.0,85.0,0.0,0.0,0.0,0.0,0.0,92.3,89.1,0.0,61.5,53.0,0.0,0.0,0.0,0.0,0.0,181.1,168.5,0.0,484.5,11231.0,6.0,0.0,1.0,6.0,232.0,0.0,53.0,238.0,0.0
2024-03-16,3.4704,3.3978,0.0,0.0,0.0,0.0,0.0,9.0,8.5,9.902015023,21.251,20.712,0.0,0.0,0.0,0.0,0.0,18.3,19.3,7.249,19.0,13.0,0.0,0.0,0.0,0.0,0.0,9.3,15.0,17.35680751,81.0,87.0,0.0,0.0,0.0,0.0,0.0,90.7,85.0,82.64319249,73.75,70.3749,0.0,0.0,0.0,0.0,0.0,164.9,164.7,71.77970691,326.4,8853.0,5.0,0.0,1.0,6.0,149.0,0.0,39.0,209.0,62.9
2024-03-17,3.5312,1.5511,0.0,0.0,0.0,0.0,0.0,9.4,9.2,9.902015023,4.531,10.396,0.0,0.0,0.0,0.0,0.0,10.6,10.5,9.55,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.5,4.8,17.35680751,86.0,86.0,0.0,0.0,0.0,0.0,0.0,92.5,95.2,82.64319249,16.0001,16.1251,0.0,0.0,0.0,0.0,0.0,99.5,97.8,94.56424347,89.25,7490.0,5.0,0.0,1.0,6.0,141.0,0.0,26.0,175.0,26.9
2024-03-18,3.0655,9.2572,0.0,0.0,0.0,0.0,0.0,8.8,9.1,9.902015023,10.235,2.309,0.0,0.0,0.0,0.0,0.0,13.0,13.7,13.131,26.0,76.0,0.0,0.0,0.0,0.0,0.0,10.8,12.4,17.35680751,74.0,24.0,0.0,0.0,0.0,0.0,0.0,89.2,87.6,82.64319249,31.3749,21.3749,0.0,0.0,0.0,0.0,0.0,114.8,125.0,130.0233593,450.075,13256.0,8.0,1.0,1.0,5.0,276.0,34.0,62.0,250.0,0.7
2024-03-19,3.2353,3.3714,0.0,0.0,0.0,0.0,0.0,8.9,9.3,9.902015023,16.768,13.644,0.0,0.0,0.0,0.0,0.0,19.1,19.1,19.037,27.0,23.0,0.0,0.0,0.0,0.0,0.0,10.5,9.9,17.35680751,73.0,77.0,0.0,0.0,0.0,0.0,0.0,89.5,90.1,82.64319249,54.2501,46.0,0.0,0.0,0.0,0.0,0.0,170.7,178.9,188.50466,304.725,13086.0,7.0,1.0,1.0,6.0,328.0,32.0,54.0,224.0,0.0
2024-03-20,2.919,3.2791,0.0,0.0,0.0,0.0,0.0,8.6,9.5,9.902015023,14.774,22.148,0.0,0.0,0.0,0.0,0.0,18.8,18.8,18.495,29.0,22.0,0.0,0.0,0.0,0.0,0.0,11.7,8.0,17.35680751,71.0,78.0,0.0,0.0,0.0,0.0,0.0,88.3,92.0,82.64319249,43.125,72.6248,0.0,0.0,0.0,0.0,0.0,163.7,179.0,183.1377679,290.7,9506.0,9.0,1.0,1.0,6.0,254.0,36.0,41.0,141.0,0.5
2024-03-21,3.4905,3.075,0.0,0.0,0.0,0.0,0.0,7.9,9.1,9.902015023,16.76,13.821,0.0,0.0,0.0,0.0,0.0,17.5,16.9,14.092,21.0,18.0,0.0,0.0,0.0,0.0,0.0,17.1,12.4,17.35680751,79.0,82.0,0.0,0.0,0.0,0.0,0.0,82.9,87.6,82.64319249,58.5001,42.5,0.0,0.0,0.0,0.0,0.0,138.5,154.4,139.5391957,369.75,12226.0,8.0,1.0,1.0,4.0,350.0,3.0,58.0,202.0,0.0
2024-03-22,3.4777,3.6069,0.0,0.0,0.0,0.0,0.0,8.6,9.2,9.902015023,18.942,16.219,0.0,0.0,0.0,0.0,0.0,19.4,19.4,19.081,17.0,20.0,0.0,0.0,0.0,0.0,0.0,9.3,11.3,17.35680751,83.0,80.0,0.0,0.0,0.0,0.0,0.0,90.7,88.7,82.64319249,65.875,58.4998,0.0,0.0,0.0,0.0,0.0,168.8,178.9,188.9403487,427.125,13102.0,9.0,0.0,1.0,5.0,333.0,0.0,64.0,241.0,0.0
2024-03-23,3.3451,3.04,0.0,0.0,0.0,0.0,0.0,8.9,9.2,9.902015023,19.095,22.533,0.0,0.0,0.0,0.0,0.0,19.1,18.8,18.875,20.0,23.0,0.0,0.0,0.0,0.0,0.0,8.4,8.5,17.35680751,80.0,77.0,0.0,0.0,0.0,0.0,0.0,91.6,91.5,82.64319249,63.8749,68.5001,0.0,0.0,0.0,0.0,0.0,170.3,174.2,186.9005336,698.7,12649.0,9.0,0.0,1.0,5.0,284.0,0.0,58.0,257.0,0.0
2024-03-24,3.4611,3.3163,0.0,0.0,0.0,0.0,0.0,8.6,9.7,9.902015023,10.907,12.74,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.991,17.0,20.0,0.0,0.0,0.0,0.0,0.0,12.3,8.5,17.35680751,83.0,80.0,0.0,0.0,0.0,0.0,0.0,87.7,91.5,82.64319249,37.7499,42.2501,0.0,0.0,0.0,0.0,0.0,113.5,127.2,128.6370772,234.6,5145.0,6.0,0.0,1.0,4.0,136.0,0.0,27.0,90.0,5.8
2024-03-25,0.0,3.1557,0.0,0.0,0.0,0.0,0.0,9.2,9.3,9.902015023,0.0,8.754,0.0,0.0,0.0,0.0,0.0,14.6,14.5,13.606,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.8,9.0,17.35680751,0.0,71.0,0.0,0.0,0.0,0.0,0.0,93.2,91.0,82.64319249,0.0,27.625,0.0,0.0,0.0,0.0,0.0,134.9,136.1,134.7268164,304.725,10987.0,8.0,0.0,1.0,5.0,320.0,0.0,52.0,181.0,0.0
2024-03-26,2.0313,2.3984,0.0,0.0,0.0,0.0,0.0,8.4,8.4,9.902015023,8.492,18.606,0.0,0.0,0.0,0.0,0.0,13.6,17.4,16.356,21.0,19.0,0.0,0.0,0.0,0.0,0.0,12.5,13.2,17.35680751,79.0,81.0,0.0,0.0,0.0,0.0,0.0,87.5,86.8,82.64319249,17.2499,44.625,0.0,0.0,0.0,0.0,0.0,115.0,147.4,161.9573577,318.75,12446.0,7.0,0.0,1.0,5.0,336.0,0.0,50.0,228.0,4.3
2024-03-27,3.9908,3.7745,0.0,0.0,0.0,0.0,0.0,8.9,9.3,9.902015023,13.124,18.181,0.0,0.0,0.0,0.0,0.0,18.8,19.1,15.35,26.0,21.0,0.0,0.0,0.0,0.0,0.0,9.6,6.8,17.35680751,74.0,79.0,0.0,0.0,0.0,0.0,0.0,90.4,93.2,82.64319249,52.375,68.625,0.0,0.0,0.0,0.0,0.0,168.4,178.8,151.9959306,464.1,14043.0,8.0,0.0,1.0,5.0,334.0,0.0,60.0,279.0,0.0
2024-03-28,3.0835,4.5797,0.0,0.0,0.0,0.0,0.0,8.7,9.0,9.902015023,13.945,14.821,0.0,0.0,0.0,0.0,0.0,19.2,19.3,19.221,23.0,24.0,0.0,0.0,0.0,0.0,0.0,10.9,11.4,17.35680751,77.0,76.0,0.0,0.0,0.0,0.0,0.0,89.1,88.6,82.64319249,43.0001,67.875,0.0,0.0,0.0,0.0,0.0,166.8,174.8,190.3266308,545.7,13643.0,7.0,0.0,1.0,5.0,366.0,0.0,68.0,239.0,0.0
2024-03-29,3.4407,0.0,0.0,0.0,0.0,0.0,0.0,8.5,9.5,9.902015023,13.878,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,19.297,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.3,17.35680751,86.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,92.7,82.64319249,47.7499,0.0,0.0,0.0,0.0,0.0,0.0,162.7,181.8,191.0791839,410.55,13161.0,8.0,0.0,1.0,5.0,376.0,0.0,60.0,223.0,0.0
2024-03-30,3.5008,0.0,0.0,0.0,0.0,0.0,0.0,8.7,9.5,9.902015023,17.032,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.1,19.193,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,7.9,17.35680751,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,92.1,82.64319249,59.6249,0.0,0.0,0.0,0.0,0.0,0.0,166.7,182.1,190.0493743,75.225,13716.0,8.0,0.0,1.0,5.0,391.0,0.0,57.0,238.0,0.0
2024-03-31,3.4477,0.0,0.0,0.0,0.0,0.0,0.0,8.2,9.3,9.902015023,11.167,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.2,13.953,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.0,17.35680751,83.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,88.0,82.64319249,38.4999,0.0,0.0,0.0,0.0,0.0,0.0,107.7,132.2,138.1628156,112.2,6842.0,6.0,0.0,1.0,4.0,185.0,0.0,32.0,121.0,0.2
2024-04-01,3.3249,0.0,0.0,0.0,0.0,0.0,0.0,8.8,9.0,9.902015023,14.286,0.0,0.0,0.0,0.0,0.0,0.0,14.3,13.3,14.271,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,11.3,17.35680751,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,88.7,82.64319249,47.5,0.0,0.0,0.0,0.0,0.0,0.0,126.1,120.4,141.3116564,294.525,11442.0,7.0,0.0,1.0,5.0,248.0,0.0,54.0,236.0,0.0
2024-04-02,3.2659,3.209309957,0.0,0.0,0.0,0.0,0.0,8.7,9.0,9.902015023,11.291,1.288,0.0,0.0,0.0,0.0,0.0,19.1,16.8,18.888,17.0,21.91341991,0.0,0.0,0.0,0.0,0.0,11.0,8.9,17.35680751,83.0,78.08658009,0.0,0.0,0.0,0.0,0.0,89.0,91.1,82.64319249,36.875,4.133591224,0.0,0.0,0.0,0.0,0.0,167.6,151.8,187.0292598,410.55,12355.0,8.0,0.0,1.0,5.0,318.0,0.0,55.0,230.0,0.0
2024-04-03,3.136,3.4944,0.0,0.0,0.0,0.0,0.0,8.6,8.6,9.902015023,18.654,17.85,0.0,0.0,0.0,0.0,0.0,19.1,19.5,19.172,21.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,12.8,17.35680751,79.0,82.0,0.0,0.0,0.0,0.0,0.0,89.0,87.2,82.64319249,58.4998,62.375,0.0,0.0,0.0,0.0,0.0,165.7,168.6,189.841432,515.1,12808.0,10.0,0.0,1.0,5.0,319.0,0.0,52.0,249.0,0.0
2024-04-04,2.6769,2.7101,0.0,0.0,0.0,0.0,0.0,8.2,8.1,9.902015023,8.125,19.28,0.0,0.0,0.0,0.0,0.0,16.5,16.1,16.344,16.0,18.0,0.0,0.0,0.0,0.0,0.0,14.5,17.4,17.35680751,84.0,82.0,0.0,0.0,0.0,0.0,0.0,85.5,82.6,82.64319249,21.7501,52.2501,0.0,0.0,0.0,0.0,0.0,136.4,130.5,161.8385335,198.9,9906.0,8.0,0.0,0.0,5.0,277.0,0.0,0.0,213.0,39.1
2024-04-05,3.2553,3.8555,0.0,0.0,0.0,0.0,0.0,8.6,8.9,9.902015023,17.51,13.163,0.0,0.0,0.0,0.0,0.0,18.6,18.6,18.599,32.0,41.0,0.0,0.0,0.0,0.0,0.0,11.8,10.8,17.35680751,68.0,59.0,0.0,0.0,0.0,0.0,0.0,88.2,89.2,82.64319249,56.9999,50.7501,0.0,0.0,0.0,0.0,0.0,161.7,165.4,184.1675774,357.0,11202.0,9.0,0.0,0.0,5.0,340.0,0.0,0.0,226.0,0.0
2024-04-06,3.2258,0.0,0.0,0.0,0.0,0.0,0.0,8.4,9.1,10.9698,9.455,0.0,0.0,0.0,0.0,0.0,0.0,18.1,18.3,17.833,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,9.8,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,90.2,91.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,152.6,167.8,195.6249,334.05,10198.5,7.0,0.0,0.0,5.0,310.0,0.0,0.0,205.5,0.5
2024-04-07,3.3621,1.7688,0.0,0.0,0.0,0.0,0.0,7.4,9.3,14.3591,15.764,0.848,0.0,0.0,0.0,0.0,0.0,13.9,13.8,10.751,18.0,59.0,0.0,0.0,0.0,0.0,0.0,23.7,9.4,15.0,82.0,41.0,0.0,0.0,0.0,0.0,0.0,76.3,90.6,85.0,53.0,1.5,0.0,0.0,0.0,0.0,0.0,104.3,129.1,154.375,220.575,4335.0,4.0,0.0,0.0,5.0,82.0,0.0,0.0,115.0,0.0
2024-04-08,3.0708,0.0,0.0,0.0,0.0,0.0,0.0,8.7,9.2,7.5248,12.904,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.2,13.605,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,9.2,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,90.8,90.0,39.625,0.0,0.0,0.0,0.0,0.0,0.0,122.5,132.7,102.3748,360.825,10623.0,6.0,0.0,1.0,5.0,228.0,0.0,30.0,239.0,0.0
2024-04-09,3.3368,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.4,10.4915,14.123,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.2,19.206,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,6.8,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,93.2,89.0,47.1251,0.0,0.0,0.0,0.0,0.0,0.0,158.9,182.0,201.4998,242.25,10972.0,7.0,0.0,1.0,5.0,247.0,0.0,52.0,221.0,0.0
2024-04-10,3.2749,0.0,0.0,0.0,0.0,0.0,0.0,8.1,9.3,10.5186,14.199,0.0,0.0,0.0,0.0,0.0,0.0,18.1,19.1,19.727,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,7.9,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3,92.1,91.0,46.5001,0.0,0.0,0.0,0.0,0.0,0.0,146.8,178.1,207.5,210.375,11726.0,9.0,0.0,1.0,5.0,279.0,0.0,50.0,233.0,0.0
2024-04-11,3.5684,0.0,0.0,0.0,0.0,0.0,0.0,8.1,9.5,10.8453,18.636,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.3,18.856,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,5.7,8.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,94.3,92.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,161.1,185.0,204.4998,318.75,10674.0,8.0,0.0,1.0,6.0,219.0,0.0,45.0,232.0,0.0
2024-04-12,3.3245,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.4,10.9625,18.687,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.3,18.837,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.7,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,95.3,92.0,62.1251,0.0,0.0,0.0,0.0,0.0,0.0,174.3,181.0,206.4998,275.4,12378.0,9.0,0.0,1.0,6.0,242.0,0.0,54.0,274.0,0.0
